STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1987,NA,1922,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1988,NA,1882,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1989,NA,1862,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1990,NA,1854,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1991,NA,1821,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1992,NA,1802,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1993,NA,1756,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1994,NA,1720,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1995,NA,1692,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1996,NA,1608,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1960,NA,1526,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1961,NA,1533,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1962,NA,1544,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1963,NA,1671,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1964,NA,1424,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1965,NA,1553,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1966,NA,1542,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1967,NA,1616,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1968,NA,1623,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1969,NA,1677,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1970,NA,1660,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1971,NA,1698,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1972,NA,1784,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1973,NA,1720,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1974,NA,1773,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1975,NA,1746,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1976,NA,1537,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1977,NA,1563,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1978,NA,1526,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1979,NA,1572,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1980,NA,1492,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1981,NA,1406,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1982,NA,1437,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1983,NA,1457,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1984,NA,1514,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1985,NA,1379,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1986,NA,1424,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1987,NA,1496,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1988,NA,1429,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1989,NA,1451,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1990,NA,1375,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1991,NA,1355,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1992,NA,1387,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1993,NA,1241,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1994,NA,1185,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1995,NA,1072,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1996,NA,1001,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1997,NA,1010,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1998,NA,1019,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1999,NA,1048,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2000,NA,957,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2001,NA,1000,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2002,NA,1012,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2003,NA,767,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2004,NA,988,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2005,NA,761,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2006,NA,787,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2007,NA,952,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2008,NA,1257,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2009,NA,567,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2010,NA,812,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2011,NA,1221,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2012,NA,544,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2013,NA,1286,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2014,NA,824,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2015,NA,918,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2016,NA,663,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2017,NA,829,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2018,NA,734,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2019,NA,575,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2020,NA,735,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2021,NA,438,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FIN,Finland,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2022,NA,677,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1960,NA,2233,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1961,NA,2257,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1962,NA,2188,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1963,NA,2188,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1964,NA,2156,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1965,NA,2213,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1966,NA,2239,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1967,NA,2308,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1968,NA,2364,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1969,NA,2367,NA,A,Normal value,0,Units,NA,NA
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,1970,NA,2411,NA,A,Normal value,0,Units,NA,NA
